201509051256,270,5,722,10.0,54,49,1013.8,29.94,1013.3
201509051356,260,5,722,10.0,54,48,1014.3,29.95,1013.6
201509051556,160,3,722,10.0,61,52,1015.4,29.99,1015.0
201509051656,020,3,722,10.0,64,53,1015.7,30.00,1015.3
201509052056,290,11,722,10.0,76,48,1014.8,29.97,1014.3
201509052156,280,16,722,10.0,76,44,1014.6,29.96,1014.0
201509052256,270,21,722,10.0,73,43,1014.5,29.96,1014.0
201509052356,280,22,722,10.0,73,43,1014.2,29.95,1013.6
201509060056,270,22,722,10.0,71,43,1014.2,29.95,1013.6
201509060156,280,21,722,10.0,68,44,1013.8,29.94,1013.3
201509060256,280,17,722,10.0,64,46,1013.7,29.94,1013.3
201509060356,290,10,722,10.0,62,48,1014.3,29.95,1013.6
201509060456,270,7,722,10.0,62,47,1014.7,29.97,1014.3
201509060656,270,5,722,10.0,62,45,1014.4,29.96,1014.0
201509060856,270,3,722,10.0,60,45,1014.3,29.95,1013.6
201509061356,200,3,722,10.0,57,42,1015.0,29.97,1014.3
201509061656,070,3,722,10.0,67,52,1015.7,30.00,1015.3
201509061756,070,3,722,10.0,69,52,1015.6,29.99,1015.0
201509061856,060,3,722,10.0,71,52,1015.4,29.99,1015.0
201509061956,090,3,722,10.0,74,55,1014.7,29.97,1014.3
201509062056,360,5,722,10.0,82,46,1014.2,29.95,1013.6
201509062156,300,13,722,10.0,85,34,1013.8,29.94,1013.3
201509062256,290,14,722,10.0,83,38,1013.3,29.92,1012.6
201509062356,290,15,722,10.0,80,41,1012.7,29.91,1012.3
201509070056,300,14,722,10.0,77,41,1012.7,29.91,1012.3
201509070156,290,16,722,10.0,70,48,1012.4,29.90,1011.9
201509070256,290,15,722,10.0,65,48,1012.5,29.90,1011.9
201509070356,300,8,722,10.0,63,50,1012.9,29.91,1012.3
201509070456,300,10,722,10.0,64,49,1013.1,29.92,1012.6
201509070556,220,3,722,10.0,64,50,1013.1,29.92,1012.6
201509070656,280,7,722,10.0,62,49,1013.1,29.92,1012.6
201509070756,290,8,722,10.0,60,51,1013.0,29.92,1012.6
201509070856,270,5,722,10.0,60,51,1012.9,29.91,1012.3
201509070956,220,5,722,10.0,59,42,1012.6,29.90,1011.9
201509071056,240,3,722,10.0,60,43,1012.6,29.91,1012.3
201509071256,290,3,722,10.0,58,41,1012.9,29.91,1012.3
201509071456,020,3,722,10.0,66,57,1014.0,29.94,1013.3
201509071756,030,3,722,10.0,72,55,1014.1,29.95,1013.6
201509071856,050,3,722,10.0,76,56,1013.6,29.93,1012.9
201509072056,060,3,722,10.0,80,55,1012.3,29.90,1011.9
201509072256,290,13,722,10.0,88,43,1011.1,29.86,1010.6
201509072356,290,15,722,10.0,85,43,1010.8,29.85,1010.2
201509080056,280,14,722,10.0,81,40,1011.3,29.86,1010.6
201509080156,280,13,722,10.0,80,38,1010.9,29.85,1010.2
201509080256,270,18,722,10.0,77,35,1011.2,29.86,1010.6
201509080356,290,13,722,10.0,76,35,1011.3,29.87,1010.9
201509080456,310,7,722,10.0,74,41,1011.8,29.88,1011.3
201509080756,280,3,722,10.0,69,37,1012.0,29.88,1011.3
201509081156,280,3,722,10.0,64,39,1011.4,29.87,1010.9
201509081256,220,3,722,10.0,63,41,1011.7,29.88,1011.3
201509081556,030,5,722,10.0,70,61,1012.4,29.90,1011.9
201509081756,020,6,722,9.1,72,61,1012.6,29.90,1011.9
201509081856,010,6,722,10.0,77,58,1012.2,29.89,1011.6
201509081956,020,5,722,10.0,79,58,1011.5,29.87,1010.9
201509082056,040,5,722,10.0,80,63,1010.9,29.85,1010.2
201509082156,050,3,722,10.0,83,62,1010.2,29.83,1009.6
201509082256,300,11,722,10.0,91,48,1009.7,29.82,1009.2
201509082356,290,15,722,10.0,88,42,1009.4,29.81,1008.9
201509090056,290,16,722,10.0,86,41,1009.1,29.80,1008.5
201509090156,290,18,722,10.0,81,40,1008.9,29.79,1008.2
201509090256,290,17,722,10.0,77,40,1009.1,29.80,1008.5
201509090356,290,11,722,10.0,76,39,1009.8,29.82,1009.2
201509090456,290,9,722,10.0,76,40,1010.2,29.83,1009.6
201509090656,140,6,722,10.0,72,45,1010.7,29.85,1010.2
201509090856,320,5,722,10.0,70,51,1010.7,29.85,1010.2
201509090956,270,6,722,10.0,68,48,1010.6,29.85,1010.2
201509091056,280,5,722,10.0,67,46,1010.7,29.85,1010.2
201509091156,280,6,722,10.0,65,51,1010.6,29.85,1010.2
201509091656,010,5,722,10.0,74,60,1012.0,29.89,1011.6
201509091756,020,3,722,10.0,75,59,1011.9,29.88,1011.3
201509091856,050,5,722,10.0,77,60,1011.6,29.87,1010.9
201509091956,010,6,722,10.0,80,62,1011.0,29.86,1010.6
201509092056,300,15,722,10.0,88,50,1010.5,29.84,1009.9
201509092156,290,15,722,10.0,90,48,1009.9,29.83,1009.6
201509092256,280,18,722,10.0,90,42,1009.4,29.81,1008.9
201509100056,290,18,722,10.0,79,49,1008.9,29.80,1008.5
201509100156,280,21,722,10.0,75,50,1008.8,29.79,1008.2
201509100256,290,18,722,10.0,72,46,1009.1,29.80,1008.5
201509100356,300,14,722,10.0,69,52,1009.8,29.82,1009.2
201509100456,270,13,722,10.0,69,49,1010.4,29.84,1009.9
201509100556,280,7,722,10.0,66,51,1010.6,29.84,1009.9
201509100656,290,10,722,10.0,65,51,1010.8,29.85,1010.2
201509100756,290,14,722,10.0,60,54,1011.2,29.86,1010.6
201509100856,300,9,722,10.0,61,53,1011.1,29.86,1010.6
201509100956,290,9,722,10.0,59,53,1011.2,29.86,1010.6
201509101056,280,10,722,10.0,59,53,1011.1,29.86,1010.6
201509101156,280,9,722,10.0,58,53,1010.9,29.85,1010.2
201509101256,280,9,722,10.0,57,53,1011.1,29.86,1010.6
201509101956,020,6,722,10.0,77,63,1011.2,29.86,1010.6
201509102056,300,15,722,10.0,80,52,1010.9,29.85,1010.2
201509102356,280,26,722,10.0,80,46,1010.0,29.83,1009.6
201509110056,290,18,722,10.0,74,52,1010.0,29.83,1009.6
201509110156,300,13,722,10.0,70,55,1010.4,29.84,1009.9
201509110256,320,18,722,10.0,65,57,1010.6,29.84,1009.9
201509110356,290,13,722,10.0,64,56,1011.8,29.88,1011.3
201509110456,270,11,722,10.0,63,55,1012.5,29.90,1011.9
201509110556,290,7,722,10.0,63,55,1012.5,29.90,1011.9
201509110656,300,7,722,10.0,61,55,1012.6,29.90,1011.9
201509110756,290,10,722,10.0,59,55,1012.8,29.91,1012.3
201509110856,290,8,722,10.0,59,55,1012.8,29.91,1012.3
